source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,_hb,_act,_dev,_ip,_ob,_db,anomaly_type,severity,base_record_id,mutated_features,raw_before,raw_after,primary_joint_combination,primary_joint_frequency,primary_rarity_score,secondary_joint_combination,secondary_joint_frequency,secondary_rarity_score,threat_rationale,preprocessing_status,candidate_inference_status,reconstruction_mse
SYNTHETIC,synth_10469,70,Login,Berhasil,Virtual Machine,8.8.8.8,1006.0,1.0,2025-09-10 08:23:40,False,Normal,ANOMALY_V4,12-17,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",suspicious_external_access,Mild,synth_10469,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.226"", ""durasi_ms"": 1006.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-10 08:23:40""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1006.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-10 08:23:40""}","[""12-17"", ""Login"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.77963716
SYNTHETIC,synth_7277,41,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,3356.0,9.0,2025-06-25 16:43:14,False,Normal,ANOMALY_V4,18-23,Logout,iOS,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",suspicious_external_access,Mild,synth_7277,"ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.251"", ""durasi_ms"": 3356.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-06-25 16:43:14""}","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3356.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-06-25 16:43:14""}","[""18-23"", ""Akses Berkas"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.78149056
SYNTHETIC,synth_7057,82,Login,Berhasil,Virtual Machine,8.8.8.8,1190.0,1.0,2025-06-21 11:54:42,False,Normal,ANOMALY_V4,18-23,Login,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",suspicious_external_access,Mild,synth_7057,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.25"", ""durasi_ms"": 1190.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-21 11:54:42""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1190.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-21 11:54:42""}","[""18-23"", ""Login"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.80762225
SYNTHETIC,synth_4922,41,Login,Berhasil,Virtual Machine,8.8.8.8,1166.0,1.0,2025-04-30 15:26:25,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",suspicious_external_access,Mild,synth_4922,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.251"", ""durasi_ms"": 1166.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-30 15:26:25""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1166.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-30 15:26:25""}","[""18-23"", ""Login"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.7701614
SYNTHETIC,synth_8013,41,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,4448.0,9.0,2025-07-14 08:06:32,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,Android,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",suspicious_external_access,Mild,synth_8013,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.251"", ""durasi_ms"": 4448.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-07-14 08:06:32""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4448.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-07-14 08:06:32""}","[""12-17"", ""Kelola Perkara"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.7679371
SYNTHETIC,synth_12168,6,Input Berkas,Berhasil,Virtual Machine,8.8.8.8,2948.0,10.0,2025-10-21 11:52:16,False,Normal,ANOMALY_V4,12-17,Akses Berkas,iOS,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",suspicious_external_access,Mild,synth_12168,"ip_address,device","{""aksi"": ""Input Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.64"", ""durasi_ms"": 2948.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-10-21 11:52:16""}","{""aksi"": ""Input Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2948.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-10-21 11:52:16""}","[""18-23"", ""Kelola Berkas"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.7541894
SYNTHETIC,synth_7093,41,Logout,Berhasil,Virtual Machine,8.8.8.8,223.0,1.0,2025-06-22 11:45:34,False,Normal,ANOMALY_V4,18-23,Login,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",suspicious_external_access,Mild,synth_7093,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.251"", ""durasi_ms"": 223.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-22 11:45:34""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 223.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-22 11:45:34""}","[""18-23"", ""Logout"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.72797704
SYNTHETIC,synth_3939,40,Logout,Berhasil,Virtual Machine,8.8.8.8,375.0,1.0,2025-04-04 10:34:47,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,iOS,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",suspicious_external_access,Mild,synth_3939,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.139"", ""durasi_ms"": 375.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-04 10:34:47""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 375.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-04 10:34:47""}","[""12-17"", ""Logout"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.73580724
SYNTHETIC,synth_12335,48,Logout,Berhasil,Virtual Machine,8.8.8.8,1122.0,1.0,2025-10-24 16:33:31,False,Normal,ANOMALY_V4,12-17,Kelola Perkara,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",suspicious_external_access,Mild,synth_12335,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.199"", ""durasi_ms"": 1122.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-24 16:33:31""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1122.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-24 16:33:31""}","[""18-23"", ""Logout"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.7679217
SYNTHETIC,synth_13055,44,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,638.0,4.0,2025-11-11 12:17:04,False,Normal,ANOMALY_V4,18-23,Logout,iOS,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",suspicious_external_access,Mild,synth_13055,"ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.228"", ""durasi_ms"": 638.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-11-11 12:17:04""}","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 638.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-11-11 12:17:04""}","[""18-23"", ""Akses Berkas"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.74429065
SYNTHETIC,synth_11697,79,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,5316.0,8.0,2025-10-10 09:41:58,False,Normal,ANOMALY_V4,18-23,Login,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",suspicious_external_access,Mild,synth_11697,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.104"", ""durasi_ms"": 5316.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-10-10 09:41:58""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5316.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-10-10 09:41:58""}","[""12-17"", ""Kelola Perkara"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.8022549
SYNTHETIC,synth_1562,42,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,2502.0,3.0,2025-02-06 15:56:53,False,Normal,ANOMALY_V4,18-23,Logout,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1951.4, 4051.0]",suspicious_external_access,Mild,synth_1562,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.22"", ""durasi_ms"": 2502.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-02-06 15:56:53""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 2502.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-02-06 15:56:53""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.8262732
SYNTHETIC,synth_6827,25,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,3561.0,10.0,2025-06-16 08:05:01,False,Normal,ANOMALY_V4,18-23,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",suspicious_external_access,Mild,synth_6827,"ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.52"", ""durasi_ms"": 3561.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-06-16 08:05:01""}","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3561.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-06-16 08:05:01""}","[""12-17"", ""Akses Berkas"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.80260086
SYNTHETIC,synth_8090,19,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,4974.0,7.0,2025-07-15 16:36:56,False,Normal,ANOMALY_V4,12-17,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",suspicious_external_access,Mild,synth_8090,"ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.24"", ""durasi_ms"": 4974.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-07-15 16:36:56""}","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4974.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-07-15 16:36:56""}","[""18-23"", ""Akses Berkas"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.8155192
SYNTHETIC,synth_3881,55,Input Berkas,Berhasil,Virtual Machine,8.8.8.8,8860.0,2.0,2025-04-03 11:17:34,False,Normal,ANOMALY_V4,18-23,Logout,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(4051.0, 11997.0]",suspicious_external_access,Mild,synth_3881,"ip_address,device","{""aksi"": ""Input Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.92"", ""durasi_ms"": 8860.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-04-03 11:17:34""}","{""aksi"": ""Input Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 8860.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-04-03 11:17:34""}","[""18-23"", ""Kelola Berkas"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.8695377
SYNTHETIC,synth_4347,44,Logout,Berhasil,Virtual Machine,8.8.8.8,1297.0,1.0,2025-04-14 09:32:45,False,Normal,ANOMALY_V4,12-17,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1266.6, 1951.4]",suspicious_external_access,Mild,synth_4347,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.228"", ""durasi_ms"": 1297.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-14 09:32:45""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1297.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-14 09:32:45""}","[""12-17"", ""Logout"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.77919143
SYNTHETIC,synth_9849,81,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,1817.0,6.0,2025-08-27 08:31:53,False,Normal,ANOMALY_V4,18-23,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(1266.6, 1951.4]",suspicious_external_access,Mild,synth_9849,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.132"", ""durasi_ms"": 1817.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-08-27 08:31:53""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1817.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-08-27 08:31:53""}","[""12-17"", ""Kelola Perkara"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.76133305
SYNTHETIC,synth_2506,25,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,5758.0,9.0,2025-03-01 12:38:39,False,Normal,ANOMALY_V4,12-17,Logout,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",suspicious_external_access,Mild,synth_2506,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.52"", ""durasi_ms"": 5758.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-03-01 12:38:39""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 5758.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-03-01 12:38:39""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.78283143
SYNTHETIC,synth_8459,66,Logout,Berhasil,Virtual Machine,8.8.8.8,851.0,1.0,2025-07-23 14:18:32,False,Normal,ANOMALY_V4,18-23,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(788.0, 1266.6]",suspicious_external_access,Mild,synth_8459,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.208"", ""durasi_ms"": 851.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-23 14:18:32""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 851.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-23 14:18:32""}","[""18-23"", ""Logout"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.7505081
SYNTHETIC,synth_10865,20,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,3851.0,9.0,2025-09-20 15:06:44,False,Normal,ANOMALY_V4,12-17,Login,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",suspicious_external_access,Mild,synth_10865,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.110"", ""durasi_ms"": 3851.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-09-20 15:06:44""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3851.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-09-20 15:06:44""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.77343625
SYNTHETIC,synth_14683,18,Login,Berhasil,Virtual Machine,8.8.8.8,1073.0,1.0,2025-12-23 14:50:27,False,Normal,ANOMALY_V4,,,,,"(0.999, 6.0]","(788.0, 1266.6]",suspicious_external_access,Mild,synth_14683,"ip_address,device","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.175"", ""durasi_ms"": 1073.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-23 14:50:27""}","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1073.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-23 14:50:27""}","[""18-23"", ""Login"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.78013206
SYNTHETIC,synth_12348,38,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,1091.0,7.0,2025-10-25 09:12:15,False,Normal,ANOMALY_V4,12-17,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(788.0, 1266.6]",suspicious_external_access,Mild,synth_12348,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.208"", ""durasi_ms"": 1091.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-10-25 09:12:15""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1091.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-10-25 09:12:15""}","[""12-17"", ""Kelola Perkara"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.74149203
SYNTHETIC,synth_7756,86,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,4790.0,9.0,2025-07-07 15:12:42,False,Normal,ANOMALY_V4,12-17,Akses Berkas,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(4051.0, 11997.0]",suspicious_external_access,Mild,synth_7756,"ip_address,device","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.154"", ""durasi_ms"": 4790.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-07-07 15:12:42""}","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 4790.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-07-07 15:12:42""}","[""18-23"", ""Kelola Perkara"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.7800314
SYNTHETIC,synth_11435,24,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,1870.0,2.0,2025-10-05 08:12:51,False,Normal,ANOMALY_V4,18-23,Kelola Perkara,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(1266.6, 1951.4]",suspicious_external_access,Mild,synth_11435,"ip_address,device","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 1870.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-10-05 08:12:51""}","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 1870.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-10-05 08:12:51""}","[""12-17"", ""Akses Berkas"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.83433497
SYNTHETIC,synth_5897,55,Lihat Berkas,Berhasil,Virtual Machine,8.8.8.8,665.0,5.0,2025-05-25 08:53:20,False,Normal,ANOMALY_V4,18-23,Login,Android,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",suspicious_external_access,Mild,synth_5897,"ip_address,device","{""aksi"": ""Lihat Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.92"", ""durasi_ms"": 665.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-05-25 08:53:20""}","{""aksi"": ""Lihat Berkas"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 665.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-05-25 08:53:20""}","[""12-17"", ""Akses Berkas"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.7453144
SYNTHETIC,synth_8296,1,Kelola Kode Klasifikasi,Berhasil,Virtual Machine,8.8.8.8,3623.0,7.0,2025-07-20 10:21:21,False,Normal,ANOMALY_V4,12-17,Logout,PC Windows,Private Network 192.168.x.x,"(6.0, 10.0]","(1951.4, 4051.0]",suspicious_external_access,Mild,synth_8296,"ip_address,device","{""aksi"": ""Kelola Kode Klasifikasi"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 3623.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-07-20 10:21:21""}","{""aksi"": ""Kelola Kode Klasifikasi"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 3623.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-07-20 10:21:21""}","[""12-17"", ""Laporan & Anomali"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.77088904
SYNTHETIC,synth_186,64,Logout,Berhasil,Virtual Machine,8.8.8.8,263.0,1.0,2025-01-04 16:53:26,False,Normal,ANOMALY_V4,12-17,Kelola Perkara,PC Windows,Private Network 192.168.x.x,"(0.999, 6.0]","(199.999, 788.0]",suspicious_external_access,Mild,synth_186,"ip_address,device","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.217"", ""durasi_ms"": 263.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-04 16:53:26""}","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Virtual Machine"", ""ip_address"": ""8.8.8.8"", ""durasi_ms"": 263.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-04 16:53:26""}","[""18-23"", ""Logout"", ""Virtual Machine"", ""Public IP Address""]",0.0,,,,,suspicious external access from virtual device,PASS_RAW_TO_PROCESS_RECORD,PASS_DIRECT_DISK,0.6902225
