source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,anomaly_type,severity,source_record_id,mutated_features,original_values,canonical_values,raw_numeric_domain
SYNTHETIC,synth_6133,31,Kelola User,Berhasil,Android,192.168.1.89,1715.0,10.0,2025-05-30T22:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_6133,"waktu,aksi","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.89"", ""durasi_ms"": 1715.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-05-30 14:00:55""}","{""user_id"": 31.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.447751280047908, ""object_count"": 2.3978952727983707, ""hour"": 5, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_2767,64,Kelola User,Berhasil,PC Windows,192.168.1.217,5003.0,3.0,2025-03-08T19:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_2767,"waktu,aksi","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.217"", ""durasi_ms"": 5003.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-03-08 14:04:58""}","{""user_id"": 64.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.517992871586802, ""object_count"": 1.3862943611198906, ""hour"": 2, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_4903,58,Kelola User,Berhasil,Windows,192.168.1.157,1492.0,1.0,2025-04-30T17:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_4903,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.157"", ""durasi_ms"": 1492.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-30 10:46:20""}","{""user_id"": 58.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.30854279753919, ""object_count"": 0.6931471805599453, ""hour"": 0, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_273,42,Kelola User,Berhasil,Android,192.168.1.22,1013.0,1.0,2025-01-07T19:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_273,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.22"", ""durasi_ms"": 1013.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-01-07 10:42:01""}","{""user_id"": 42.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 6.921658184151129, ""object_count"": 0.6931471805599453, ""hour"": 2, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_8521,46,Kelola User,Berhasil,Laptop Windows,192.168.1.182,1148.0,1.0,2025-07-24T20:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_8521,"waktu,aksi","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.182"", ""durasi_ms"": 1148.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-07-24 13:27:48""}","{""user_id"": 46.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.046647277848756, ""object_count"": 0.6931471805599453, ""hour"": 3, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_5834,63,Kelola User,Berhasil,iPhone,192.168.1.58,1336.0,1.0,2025-05-23T18:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_5834,"waktu,aksi","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.58"", ""durasi_ms"": 1336.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-23 14:31:44""}","{""user_id"": 63.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.198183577101943, ""object_count"": 0.6931471805599453, ""hour"": 1, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_3417,47,Kelola User,Berhasil,Windows,192.168.1.13,1726.0,5.0,2025-03-23T20:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_3417,"waktu,aksi","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.13"", ""durasi_ms"": 1726.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-03-23 07:19:34""}","{""user_id"": 47.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.454141078146678, ""object_count"": 1.791759469228055, ""hour"": 3, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_13952,72,Kelola User,Berhasil,Android,192.168.1.103,1046.0,1.0,2025-12-04T17:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_13952,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.103"", ""durasi_ms"": 1046.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-04 12:33:52""}","{""user_id"": 72.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 6.953684210870537, ""object_count"": 0.6931471805599453, ""hour"": 0, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_5998,86,Kelola User,Berhasil,Android,192.168.1.154,2125.0,3.0,2025-05-27T22:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_5998,"waktu,aksi","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.154"", ""durasi_ms"": 2125.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-05-27 11:46:28""}","{""user_id"": 86.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.661997558901893, ""object_count"": 1.3862943611198906, ""hour"": 5, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_2288,86,Kelola User,Berhasil,Android,192.168.1.154,1307.0,10.0,2025-02-23T22:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_2288,"waktu,aksi","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.154"", ""durasi_ms"": 1307.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-02-23 14:04:33""}","{""user_id"": 86.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.176254532017144, ""object_count"": 2.3978952727983707, ""hour"": 5, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_3190,61,Kelola User,Berhasil,Android,192.168.1.99,2224.0,5.0,2025-03-19T19:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_3190,"waktu,aksi","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 2224.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-03-19 10:00:11""}","{""user_id"": 61.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.707512194600341, ""object_count"": 1.791759469228055, ""hour"": 2, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_8851,22,Kelola User,Berhasil,Windows,192.168.1.57,2989.0,2.0,2025-08-01T21:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_8851,"waktu,aksi","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.57"", ""durasi_ms"": 2989.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-08-01 13:43:31""}","{""user_id"": 22.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.003028666384733, ""object_count"": 1.0986122886681098, ""hour"": 4, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_5159,72,Kelola User,Berhasil,Android,192.168.1.103,1348.0,1.0,2025-05-06T18:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_5159,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.103"", ""durasi_ms"": 1348.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-06 15:52:23""}","{""user_id"": 72.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.207118856207756, ""object_count"": 0.6931471805599453, ""hour"": 1, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_11611,48,Kelola User,Berhasil,Laptop Windows,192.168.1.199,1944.0,1.0,2025-10-09T21:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_11611,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.199"", ""durasi_ms"": 1944.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-09 09:28:44""}","{""user_id"": 48.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.573017256052546, ""object_count"": 0.6931471805599453, ""hour"": 4, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_3841,59,Kelola User,Berhasil,Laptop Windows,192.168.1.138,4862.0,10.0,2025-04-02T17:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_3841,"waktu,aksi","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.138"", ""durasi_ms"": 4862.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-04-02 10:57:25""}","{""user_id"": 59.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.489410810403786, ""object_count"": 2.3978952727983707, ""hour"": 0, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_2382,47,Kelola User,Berhasil,Windows,192.168.1.13,2425.0,1.0,2025-02-26T22:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_2382,"waktu,aksi","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.13"", ""durasi_ms"": 2425.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-26 08:58:56""}","{""user_id"": 47.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.793999089503996, ""object_count"": 0.6931471805599453, ""hour"": 5, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_10599,48,Kelola User,Berhasil,Laptop Windows,192.168.1.199,1147.0,1.0,2025-09-12T19:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_10599,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.199"", ""durasi_ms"": 1147.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-12 15:29:00""}","{""user_id"": 48.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.045776576879511, ""object_count"": 0.6931471805599453, ""hour"": 2, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_1514,18,Kelola User,Berhasil,Windows,192.168.1.175,629.0,1.0,2025-02-05T22:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_1514,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.175"", ""durasi_ms"": 629.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-05 11:28:27""}","{""user_id"": 18.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 6.4457198193855785, ""object_count"": 0.6931471805599453, ""hour"": 5, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_12544,82,Kelola User,Berhasil,Android,192.168.1.25,607.0,4.0,2025-10-30T21:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_12544,"waktu,aksi","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.25"", ""durasi_ms"": 607.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-10-30 11:39:55""}","{""user_id"": 82.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 6.410174881966167, ""object_count"": 1.6094379124341003, ""hour"": 4, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_4550,36,Kelola User,Gagal,Windows,192.168.1.93,477.0,1.0,2025-04-20T21:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_4550,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Gagal"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.93"", ""durasi_ms"": 477.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-20 09:45:20""}","{""user_id"": 36.0, ""activity"": ""Kelola User"", ""status"": ""Gagal"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 6.169610732491456, ""object_count"": 0.6931471805599453, ""hour"": 4, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_11711,46,Kelola User,Berhasil,Laptop Windows,192.168.1.182,3509.0,4.0,2025-10-10T18:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_11711,"waktu,aksi","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.182"", ""durasi_ms"": 3509.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-10-10 13:15:01""}","{""user_id"": 46.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.163371316459912, ""object_count"": 1.6094379124341003, ""hour"": 1, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_77,78,Kelola User,Berhasil,iPhone,192.168.1.111,511.0,8.0,2025-01-02T18:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_77,"waktu,aksi","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.111"", ""durasi_ms"": 511.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-01-02 09:43:06""}","{""user_id"": 78.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 6.238324625039508, ""object_count"": 2.1972245773362196, ""hour"": 1, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_8082,44,Kelola User,Berhasil,iPhone,192.168.1.228,1559.0,6.0,2025-07-15T19:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_8082,"waktu,aksi","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.228"", ""durasi_ms"": 1559.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-07-15 14:25:18""}","{""user_id"": 44.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.352441100243583, ""object_count"": 1.9459101490553132, ""hour"": 2, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_2945,47,Kelola User,Berhasil,Windows,192.168.1.13,2932.0,5.0,2025-03-12T18:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_2945,"waktu,aksi","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.13"", ""durasi_ms"": 2932.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-03-12 14:43:35""}","{""user_id"": 47.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.983781068977451, ""object_count"": 1.791759469228055, ""hour"": 1, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_1938,59,Kelola User,Berhasil,Laptop Windows,192.168.1.138,1859.0,10.0,2025-02-14T21:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_1938,"waktu,aksi","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.138"", ""durasi_ms"": 1859.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-02-14 15:01:24""}","{""user_id"": 59.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.528331766707247, ""object_count"": 2.3978952727983707, ""hour"": 4, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_9897,42,Kelola User,Berhasil,Android,192.168.1.22,444.0,1.0,2025-08-28T21:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_9897,"waktu,aksi","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.22"", ""durasi_ms"": 444.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-28 11:14:05""}","{""user_id"": 42.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 6.09807428216624, ""object_count"": 0.6931471805599453, ""hour"": 4, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_13261,34,Kelola User,Berhasil,PC Windows,192.168.1.28,1923.0,1.0,2025-11-16T17:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_13261,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.28"", ""durasi_ms"": 1923.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-11-16 08:45:13""}","{""user_id"": 34.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.562161631225652, ""object_count"": 0.6931471805599453, ""hour"": 0, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_10460,35,Kelola User,Berhasil,Windows,192.168.1.99,834.0,1.0,2025-09-09T21:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_10460,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 834.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-09-09 16:45:43""}","{""user_id"": 35.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 6.727431724850855, ""object_count"": 0.6931471805599453, ""hour"": 4, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_4322,56,Kelola User,Berhasil,Laptop Windows,192.168.1.173,1653.0,8.0,2025-04-13T19:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_4322,"waktu,aksi","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.173"", ""durasi_ms"": 1653.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-04-13 11:29:50""}","{""user_id"": 56.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 7.4109518755836366, ""object_count"": 2.1972245773362196, ""hour"": 2, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_14875,42,Kelola User,Berhasil,Android,192.168.1.22,4948.0,4.0,2025-12-28T20:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_14875,"waktu,aksi","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.22"", ""durasi_ms"": 4948.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-12-28 13:17:57""}","{""user_id"": 42.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.506940814951886, ""object_count"": 1.6094379124341003, ""hour"": 3, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_4931,20,Kelola User,Berhasil,iPhone,192.168.1.110,5358.0,1.0,2025-04-30T17:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_4931,"waktu,aksi","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.110"", ""durasi_ms"": 5358.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-30 16:14:21""}","{""user_id"": 20.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.58653266949485, ""object_count"": 0.6931471805599453, ""hour"": 0, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_13881,36,Kelola User,Berhasil,Windows,192.168.1.93,468.0,1.0,2025-12-03T17:00:00+00:00,False,Normal,ANOMALY_V3,offhours_privileged_access,Moderate,synth_13881,"waktu,aksi","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.93"", ""durasi_ms"": 468.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-03 12:18:40""}","{""user_id"": 36.0, ""activity"": ""Kelola User"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 6.150602768446279, ""object_count"": 0.6931471805599453, ""hour"": 0, ""day_of_week"": 3}",raw_before_log1p
